"","displayName","week_num","tot_tackles","tot_tackles_forloss","tot_ffumbles","tot_missed_tackles","tot_prevents","tot_assists","tot_ips"
"497","Brent Urban",8,0,0,0,1,0,3,0
"498","Brian Asamoah",6,1,0,0,0,0,0,0
"499","Brian Burns",1,5,0,0,2,0,3,0
"500","Brian Burns",2,2,0,0,1,0,0,0
"501","Brian Burns",4,3,2,0,0,1,2,1
"502","Brian Burns",5,0,0,0,0,0,1,0
"503","Brian Burns",6,1,0,0,0,0,2,0
"504","Brian Burns",7,2,1,0,0,0,2,0
"505","Brian Burns",8,3,0,0,3,0,4,0
"506","Brian Burns",9,0,0,0,1,0,1,0
"507","Broderick Washington",2,2,1,0,2,0,0,0
"508","Broderick Washington",3,3,0,0,1,0,1,0
"509","Broderick Washington",4,0,0,0,0,0,1,0
"510","Broderick Washington",5,2,0,0,0,0,1,0
"511","Broderick Washington",6,1,0,0,0,0,2,0
"512","Broderick Washington",7,1,0,0,0,0,1,0
"513","Broderick Washington",8,1,0,0,0,0,2,0
"514","Broderick Washington",9,2,0,0,0,0,1,0
"515","Bruce Irvin",7,2,0,0,0,0,0,0
"516","Bruce Irvin",8,1,1,0,0,0,1,0
"517","Bruce Irvin",9,0,0,0,1,0,1,0
"518","Bryan Cook",1,1,0,0,1,0,0,0
"519","Bryan Cook",2,1,0,0,1,1,0,0
"520","Bryan Cook",3,0,0,0,0,0,1,0
"521","Bryan Cook",4,3,0,0,0,0,3,0
"522","Bryan Cook",5,0,0,0,0,0,2,0
"523","Bryan Cook",9,1,0,0,0,0,0,0
"524","Bryan Mone",1,1,0,0,0,0,0,0
"525","Bryan Mone",2,3,0,0,1,0,1,0
"526","Bryan Mone",3,0,0,0,0,0,1,0
"527","Bryan Mone",4,1,0,0,0,0,0,0
"528","Bryan Mone",5,2,0,0,0,0,3,0
"529","Bryan Mone",6,2,1,0,1,0,1,0
"530","Bryan Mone",8,1,0,0,0,0,0,0
"531","Bryce Callahan",1,2,0,0,2,0,3,0
"532","Bryce Callahan",2,2,0,0,0,0,0,0
"533","Bryce Callahan",3,2,1,0,1,0,2,0
"534","Bryce Callahan",4,3,0,0,0,0,0,0
"535","Bryce Callahan",5,2,0,0,0,0,0,0
"536","Bryce Callahan",6,3,1,0,1,0,0,0
"537","Bryce Callahan",7,1,0,0,0,0,1,0
"538","Bryce Callahan",9,1,0,0,0,0,0,0
"539","Bryce Huff",7,1,0,0,0,1,0,0
"540","Bud Dupree",4,0,0,0,0,0,1,0
"541","Bud Dupree",7,1,0,0,0,0,1,0
"542","Bud Dupree",8,1,0,0,0,0,0,0
"543","Bud Dupree",9,0,0,0,0,0,1,0
"544","Budda Baker",1,7,0,0,1,1,6,0
"545","Budda Baker",2,5,0,0,1,0,2,0
"546","Budda Baker",3,6,1,1,0,0,3,0
"547","Budda Baker",4,2,0,0,1,0,3,0
"548","Budda Baker",5,3,0,0,1,0,4,0
"549","Budda Baker",6,4,0,0,2,0,1,0
"550","Budda Baker",7,4,1,0,1,0,1,0
"551","Budda Baker",8,8,0,0,2,0,2,0
"552","Budda Baker",9,5,0,0,2,0,4,0
"553","Byron Cowart",2,1,1,0,0,0,0,0
"554","Byron Cowart",5,1,0,0,0,0,0,0
"555","Byron Cowart",6,0,0,0,0,0,2,0
"556","Byron Cowart",7,0,0,0,0,0,1,0
"557","Byron Murphy",1,3,0,0,0,0,1,0
"558","Byron Murphy",2,1,0,0,0,0,0,0
"559","Byron Murphy",3,2,0,0,0,0,2,0
"560","Byron Murphy",4,1,0,0,0,0,0,0
"561","Byron Murphy",5,7,3,0,0,0,1,0
"562","Byron Murphy",6,4,0,0,1,0,1,0
"563","Byron Murphy",7,5,0,0,1,2,0,0
"564","Byron Murphy",8,3,0,0,0,0,0,0
"565","Byron Murphy",9,3,0,0,1,0,1,0
"566","C.J. Brewer",2,2,0,0,0,0,0,0
"567","C.J. Henderson",1,2,0,0,0,1,1,0
"568","C.J. Henderson",2,2,0,0,0,1,1,0
"569","C.J. Henderson",3,6,0,0,1,0,0,0
"570","C.J. Henderson",4,3,1,0,0,0,0,0
"571","C.J. Henderson",5,0,0,0,1,0,0,0
"572","C.J. Henderson",6,5,0,0,1,0,1,0
"573","C.J. Henderson",7,3,0,0,0,1,0,0
"574","C.J. Henderson",9,6,0,0,0,0,2,0
"575","C.J. Moore",9,0,0,0,0,0,1,0
"576","C.J. Mosley",1,8,0,0,1,1,4,0
"577","C.J. Mosley",2,4,2,0,0,0,3,0
"578","C.J. Mosley",3,7,0,0,0,0,5,0
"579","C.J. Mosley",4,4,0,0,2,0,6,0
"580","C.J. Mosley",5,7,0,0,2,1,3,0
"581","C.J. Mosley",6,7,0,0,0,1,4,0
"582","C.J. Mosley",7,3,0,0,0,0,3,0
"583","C.J. Mosley",8,11,1,0,1,1,3,0
"584","C.J. Mosley",9,4,0,0,2,0,1,0
"585","Caden Sterns",1,0,0,0,0,0,1,0
"586","Caden Sterns",2,5,0,0,2,0,1,0
"587","Caden Sterns",3,2,0,0,0,0,2,0
"588","Caden Sterns",4,5,0,0,2,0,1,0
"589","Caden Sterns",5,2,0,0,1,0,2,0
"590","Calais Campbell",1,1,0,0,0,0,2,0
"591","Calais Campbell",2,0,0,0,0,0,2,0
"592","Calais Campbell",3,2,0,0,1,0,1,0
"593","Calais Campbell",4,1,0,0,1,0,2,0
"594","Calais Campbell",6,1,0,0,0,0,2,0
"595","Calais Campbell",7,2,0,0,2,0,1,0
"596","Calais Campbell",9,1,1,0,0,0,0,0
"597","Caleb Farley",1,1,0,0,0,0,0,0
"598","Caleb Farley",2,3,0,0,1,0,1,0
"599","Caleb Farley",4,4,0,0,2,0,0,0
"600","Caleb Farley",5,1,0,0,0,0,0,0
"601","Cam Sample",2,1,0,0,0,0,0,0
"602","Cam Sample",4,1,0,0,0,0,0,0
"603","Cam Sample",5,2,1,0,0,0,0,0
"604","Cam Sample",6,1,0,0,1,0,0,0
"605","Cam Sample",8,0,0,0,0,0,2,0
"606","Cam Taylor-Britt",7,3,0,0,0,0,0,0
"607","Cam Taylor-Britt",8,4,0,0,1,0,1,0
"608","Cam Taylor-Britt",9,2,0,0,0,0,0,0
"609","Cameron Dantzler",1,4,0,0,0,0,0,0
"610","Cameron Dantzler",2,4,1,0,0,0,0,0
"611","Cameron Dantzler",3,7,0,0,1,1,1,0
"612","Cameron Dantzler",4,5,1,0,0,0,0,0
"613","Cameron Dantzler",5,7,0,1,1,1,0,0
"614","Cameron Dantzler",6,3,0,0,0,0,2,0
"615","Cameron Dantzler",8,8,0,0,1,0,0,0
"616","Cameron Dantzler",9,1,0,0,0,0,1,0
"617","Cameron Heyward",1,1,0,0,0,0,0,0
"618","Cameron Heyward",2,3,0,0,0,0,2,0
"619","Cameron Heyward",3,4,1,0,0,1,3,0
"620","Cameron Heyward",4,1,0,0,0,0,2,0
"621","Cameron Heyward",5,1,0,1,1,0,4,0
"622","Cameron Heyward",6,1,0,0,0,0,1,0
"623","Cameron Heyward",7,4,1,0,0,1,1,1
"624","Cameron Heyward",8,2,0,0,0,2,0,0
"625","Cameron Jordan",1,5,1,0,0,0,2,0
"626","Cameron Jordan",2,1,1,0,0,0,2,0
"627","Cameron Jordan",3,1,0,0,0,0,2,0
"628","Cameron Jordan",4,2,0,0,2,0,2,0
"629","Cameron Jordan",5,1,1,0,1,1,0,1
"630","Cameron Jordan",6,3,0,0,0,0,0,0
"631","Cameron Jordan",7,3,1,0,2,0,2,0
"632","Cameron Jordan",8,1,0,0,0,0,1,0
"633","Cameron Jordan",9,1,0,0,1,0,2,0
"634","Cameron Lewis",5,1,0,0,0,0,0,0
"635","Cameron Lewis",6,1,0,0,0,0,0,0
"636","Cameron Sutton",1,2,0,0,0,0,1,0
"637","Cameron Sutton",2,3,0,0,1,0,0,0
"638","Cameron Sutton",3,5,0,0,0,1,0,0
"639","Cameron Sutton",4,1,0,0,2,0,0,0
"640","Cameron Sutton",5,4,1,0,0,0,0,0
"641","Cameron Sutton",8,4,0,0,1,0,0,0
"642","Cameron Thomas",1,0,0,0,0,0,1,0
"643","Cameron Thomas",3,0,0,0,0,0,1,0
"644","Cameron Thomas",4,0,0,0,0,0,1,0
"645","Cameron Thomas",5,0,0,0,0,0,3,0
"646","Cameron Thomas",6,0,0,0,0,0,1,0
"647","Cameron Thomas",7,1,0,0,0,0,0,0
"648","Cameron Thomas",9,1,0,0,0,0,0,0
"649","Camryn Bynum",1,3,0,0,0,0,2,0
"650","Camryn Bynum",2,5,0,0,2,0,4,0
"651","Camryn Bynum",3,2,0,0,0,0,3,0
"652","Camryn Bynum",4,4,0,0,0,0,2,0
"653","Camryn Bynum",6,5,0,0,0,0,1,0
"654","Camryn Bynum",8,2,0,0,0,0,0,0
"655","Camryn Bynum",9,0,0,0,0,0,1,0
"656","Carl Davis",1,1,0,0,0,0,0,0
"657","Carl Davis",2,0,0,0,0,0,1,0
"658","Carl Davis",4,0,0,0,1,0,0,0
"659","Carl Davis",6,1,0,0,0,0,0,0
"660","Carl Davis",7,0,0,0,1,0,2,0
"661","Carl Granderson",1,1,0,0,0,0,1,0
"662","Carl Granderson",2,1,1,0,0,1,2,1
"663","Carl Granderson",3,1,0,0,0,0,1,0
"664","Carl Granderson",4,1,0,0,0,1,0,0
"665","Carl Granderson",5,0,0,0,0,0,2,0
"666","Carl Granderson",7,2,0,0,0,0,0,0
"667","Carl Granderson",9,3,1,0,0,1,0,1
"668","Carl Lawson",1,1,1,0,0,0,1,0
"669","Carl Lawson",2,1,0,0,1,0,0,0
"670","Carl Lawson",3,0,0,0,2,0,0,0
"671","Carl Lawson",4,0,0,0,0,0,1,0
"672","Carl Lawson",5,0,0,0,0,0,1,0
"673","Carl Lawson",6,0,0,0,0,0,2,0
"674","Carl Lawson",7,0,0,0,1,0,1,0
"675","Carl Lawson",8,1,1,0,0,0,1,0
"676","Carl Nassib",3,1,0,0,0,0,0,0
"677","Carl Nassib",4,1,0,0,0,0,2,0
"678","Carl Nassib",5,2,0,0,0,0,2,0
"679","Carl Nassib",7,0,0,0,1,0,1,0
"680","Carl Nassib",8,1,0,0,1,0,0,0
"681","Carl Nassib",9,1,0,0,0,0,1,0
"682","Carlos Basham",1,1,0,0,0,0,0,0
"683","Carlos Basham",2,0,0,0,0,0,1,0
"684","Carlos Basham",4,0,0,0,0,0,1,0
"685","Carlos Basham",5,0,0,0,1,0,0,0
"686","Carlos Basham",8,2,0,0,0,0,1,0
"687","Carlos Basham",9,0,0,0,0,0,1,0
"688","Carlos Dunlap",1,2,0,0,0,0,1,0
"689","Carlos Dunlap",2,2,0,0,0,0,0,0
"690","Carlos Dunlap",3,1,0,0,0,0,2,0
"691","Carlos Dunlap",5,0,0,0,1,0,0,0
"692","Carlos Dunlap",6,1,0,0,0,0,0,0
"693","Carlos Dunlap",7,1,1,0,0,0,1,0
"694","Carlos Dunlap",9,1,0,0,0,0,1,0
"695","Carlos Watkins",7,1,0,0,1,0,2,0
"696","Carlos Watkins",8,1,0,0,0,0,2,0
"697","Carlton Davis",1,4,0,0,1,0,1,0
"698","Carlton Davis",2,9,0,0,1,0,0,0
"699","Carlton Davis",3,4,1,1,0,0,2,0
"700","Carlton Davis",4,2,0,0,0,0,1,0
"701","Carlton Davis",5,4,0,0,0,2,0,0
"702","Carlton Davis",6,4,0,0,1,0,1,0
"703","Carlton Davis",9,3,1,0,1,0,1,0
"704","Casey Hayward",1,2,0,0,1,0,2,0
"705","Casey Hayward",2,2,0,0,0,0,0,0
"706","Casey Hayward",3,6,0,0,1,0,0,0
"707","Casey Hayward",4,0,0,0,1,0,1,0
"708","Casey Hayward",5,1,0,0,1,0,0,0
"709","Casey Hayward",6,2,0,0,1,0,0,0
"710","Casey Toohill",1,0,0,0,1,0,1,0
"711","Casey Toohill",5,1,0,0,0,0,1,0
"712","Casey Toohill",6,0,0,0,0,0,3,0
"713","Casey Toohill",7,0,0,0,0,0,2,0
"714","Casey Toohill",8,0,0,0,1,0,0,0
"715","Casey Toohill",9,2,0,0,0,0,1,0
"716","Chad Muma",5,0,0,0,0,0,1,0
"717","Chad Muma",9,0,0,0,1,0,0,0
"718","Chandler Jones",1,2,1,0,1,0,0,0
"719","Chandler Jones",2,2,0,0,2,0,1,0
"720","Chandler Jones",3,0,0,0,0,0,1,0
"721","Chandler Jones",4,0,0,0,0,0,2,0
"722","Chandler Jones",5,3,0,0,1,0,1,0
"723","Chandler Jones",7,1,0,0,0,0,0,0
"724","Chandler Jones",8,1,0,0,0,0,0,0
"725","Chandler Jones",9,2,0,0,1,0,0,0
"726","Chandon Sullivan",1,1,0,0,0,0,2,0
"727","Chandon Sullivan",2,5,0,0,0,0,1,0
"728","Chandon Sullivan",3,2,0,0,0,0,0,0
"729","Chandon Sullivan",4,3,0,0,0,1,2,0
"730","Chandon Sullivan",5,2,0,0,1,0,0,0
"731","Chandon Sullivan",6,2,1,0,2,0,2,0
"732","Chandon Sullivan",8,3,0,0,0,0,1,0
"733","Chandon Sullivan",9,1,0,0,0,0,0,0
"734","Channing Tindall",5,0,0,0,0,0,1,0
"735","Channing Tindall",6,0,0,0,0,0,1,0
"736","Channing Tindall",9,0,0,0,2,0,0,0
"737","Charles Harris",1,5,1,0,0,0,2,0
"738","Charles Harris",2,0,0,0,0,0,1,0
"739","Charles Harris",3,2,1,0,0,0,0,0
"740","Charles Harris",4,1,0,0,0,0,1,0
"741","Charles Omenihu",3,1,0,0,0,1,2,0
"742","Charles Omenihu",6,1,0,0,1,0,2,0
"743","Charles Omenihu",8,0,0,0,0,0,2,0
"744","Charvarius Ward",1,1,0,0,0,0,1,0
"745","Charvarius Ward",3,3,1,1,0,0,4,0
"746","Charvarius Ward",4,4,0,0,0,0,0,0
"747","Charvarius Ward",5,2,0,0,0,2,1,0
"748","Charvarius Ward",6,2,0,0,0,0,0,0
"749","Charvarius Ward",7,8,0,0,0,0,2,0
"750","Charvarius Ward",8,5,0,0,0,0,1,0
"751","Chase Lucas",5,1,0,0,0,0,0,0
"752","Chauncey Gardner-Johnson",1,5,0,0,3,0,0,0
"753","Chauncey Gardner-Johnson",2,3,0,0,1,0,1,0
"754","Chauncey Gardner-Johnson",3,4,1,0,0,2,1,0
"755","Chauncey Gardner-Johnson",4,2,0,0,3,0,0,0
"756","Chauncey Gardner-Johnson",5,10,1,0,1,0,0,0
"757","Chauncey Gardner-Johnson",6,4,0,0,1,1,1,0
"758","Chauncey Gardner-Johnson",8,6,0,0,1,0,1,0
"759","Chauncey Gardner-Johnson",9,2,0,0,0,0,1,0
"760","Chauncey Golston",3,1,0,0,0,0,1,0
"761","Chauncey Golston",6,2,0,0,1,0,0,0
"762","Chauncey Golston",8,0,0,0,0,0,1,0
"763","Chidobe Awuzie",1,7,0,1,1,0,0,0
"764","Chidobe Awuzie",2,5,0,0,1,0,0,0
"765","Chidobe Awuzie",3,5,0,0,1,1,0,0
"766","Chidobe Awuzie",4,4,0,0,0,0,0,0
"767","Chidobe Awuzie",5,3,0,0,0,1,3,0
"768","Chidobe Awuzie",6,1,0,0,1,0,3,0
"769","Chidobe Awuzie",7,3,0,0,1,0,0,0
"770","Chidobe Awuzie",8,2,0,0,0,0,0,0
"771","Chris Banjo",6,1,0,0,0,0,0,0
"772","Chris Board",1,0,0,0,1,0,0,0
"773","Chris Board",2,2,0,0,0,0,0,0
"774","Chris Board",3,2,0,0,0,0,0,0
"775","Chris Board",4,1,0,0,1,0,0,0
"776","Chris Board",9,1,0,1,0,1,0,0
"777","Chris Harris",6,8,0,0,0,0,0,0
"778","Chris Harris",7,5,0,1,0,1,1,0
"779","Chris Harris",8,2,0,0,0,0,0,0
"780","Chris Harris",9,1,0,0,0,0,0,0
"781","Chris Jackson",2,1,0,0,0,0,0,0
"782","Chris Jones",1,1,1,1,1,0,0,0
"783","Chris Jones",2,1,1,0,0,1,0,1
"784","Chris Jones",3,1,1,0,0,0,1,0
"785","Chris Jones",4,1,0,0,0,0,0,0
"786","Chris Jones",5,1,0,0,0,0,0,0
"787","Chris Jones",6,1,0,0,0,0,1,0
"788","Chris Jones",7,0,0,0,0,0,1,0
"789","Chris Jones",9,0,0,0,0,0,1,0
"790","Chris Lammons",1,1,0,0,0,0,0,0
"791","Chris Lammons",7,1,0,0,0,0,1,0
"792","Chris Rumph",3,0,0,0,1,0,1,0
"793","Chris Rumph",4,0,0,0,1,0,0,0
"794","Chris Rumph",5,1,0,0,0,0,0,0
"795","Chris Rumph",6,1,0,0,0,0,2,0
"796","Chris Wormley",1,1,1,0,0,0,2,0
"797","Chris Wormley",2,1,0,0,0,0,1,0
"798","Chris Wormley",3,2,0,0,0,1,3,0
"799","Chris Wormley",4,2,1,0,0,0,2,0
"800","Chris Wormley",6,2,1,0,1,1,1,1
"801","Chris Wormley",7,1,0,0,0,0,0,0
"802","Christian Barmore",3,3,0,0,0,0,0,0
"803","Christian Barmore",4,2,0,0,0,1,2,0
"804","Christian Barmore",5,0,0,0,0,0,3,0
"805","Christian Barmore",6,2,0,0,0,0,0,0
"806","Christian Benford",1,1,0,0,1,0,2,0
"807","Christian Benford",2,3,1,0,0,1,0,0
"808","Christian Benford",3,1,0,0,0,1,0,0
"809","Christian Benford",6,1,0,0,0,0,0,0
"810","Christian Benford",8,0,0,0,1,0,0,0
"811","Christian Benford",9,1,0,0,0,0,1,0
"812","Christian Covington",4,0,0,0,1,0,2,0
"813","Christian Covington",5,2,1,0,0,1,0,1
"814","Christian Covington",9,0,0,0,0,0,3,0
"815","Christian Harris",7,1,0,0,4,1,0,0
"816","Christian Harris",8,5,0,0,1,1,2,0
"817","Christian Harris",9,5,1,1,1,1,0,0
"818","Christian Holmes",3,1,0,0,0,0,0,0
"819","Christian Jones",5,0,0,0,1,0,0,0
"820","Christian Jones",6,1,0,0,0,1,1,0
"821","Christian Kirksey",1,2,1,0,0,0,8,0
"822","Christian Kirksey",2,4,0,0,1,1,0,0
"823","Christian Kirksey",3,4,0,0,0,1,3,0
"824","Christian Kirksey",4,2,0,0,0,1,1,0
"825","Christian Kirksey",5,5,0,0,0,0,3,0
"826","Christian Kirksey",7,8,1,0,3,1,1,0
"827","Christian Kirksey",8,4,0,0,2,0,2,0
"828","Christian Kirksey",9,5,1,0,0,1,2,1
"829","Christian Matthew",1,0,0,0,0,0,1,0
"830","Christian Matthew",6,0,0,0,0,0,1,0
"831","Christian Ringo",1,0,0,0,1,0,0,0
"832","Christian Ringo",2,0,0,0,0,0,1,0
"833","Christian Wilkins",1,3,1,0,0,0,2,0
"834","Christian Wilkins",2,5,1,0,0,0,2,0
"835","Christian Wilkins",3,3,0,0,0,0,1,0
"836","Christian Wilkins",4,1,0,0,0,0,4,0
"837","Christian Wilkins",5,2,1,0,0,0,4,0
"838","Christian Wilkins",6,3,2,0,0,0,1,0
"839","Christian Wilkins",7,4,0,0,1,0,1,0
"840","Christian Wilkins",8,1,1,0,0,0,0,0
"841","Christian Wilkins",9,1,1,0,1,0,2,0
"842","Chuck Clark",1,4,0,1,3,1,4,0
"843","Chuck Clark",2,4,0,0,0,0,0,0
"844","Chuck Clark",3,7,0,0,0,1,2,0
"845","Chuck Clark",4,3,0,0,0,0,3,0
"846","Chuck Clark",5,4,0,0,0,0,4,0
"847","Chuck Clark",6,6,0,0,1,0,0,0
"848","Chuck Clark",7,6,0,0,2,0,3,0
"849","Chuck Clark",8,2,0,0,0,0,1,0
"850","Chuck Clark",9,1,0,0,0,1,0,0
"851","Clayton Fejedelem",7,2,0,0,0,0,1,0
"852","Clayton Fejedelem",8,1,0,0,0,0,0,0
"853","Clelin Ferrell",1,0,0,0,0,0,1,0
"854","Clelin Ferrell",3,1,0,0,0,0,1,0
"855","Clelin Ferrell",7,1,0,0,0,0,1,0
"856","Clelin Ferrell",8,0,0,0,0,0,1,0
"857","Clelin Ferrell",9,0,0,0,0,0,2,0
"858","Cobie Durant",2,0,0,0,1,0,1,0
"859","Coby Bryant",2,4,0,1,3,1,1,0
"860","Coby Bryant",4,4,0,1,1,0,2,0
"861","Coby Bryant",5,2,0,1,1,0,1,0
"862","Coby Bryant",6,5,0,1,0,1,3,0
"863","Coby Bryant",7,5,1,0,1,0,1,0
"864","Coby Bryant",8,5,1,0,1,0,0,0
"865","Coby Bryant",9,4,0,0,1,0,0,0
"866","Cody Barton",1,7,1,0,0,0,2,0
"867","Cody Barton",2,3,0,0,0,1,7,0
"868","Cody Barton",3,3,0,0,1,0,3,0
"869","Cody Barton",4,4,0,0,1,0,2,0
"870","Cody Barton",5,7,0,0,0,0,5,0
"871","Cody Barton",6,1,0,0,0,0,1,0
"872","Cody Barton",7,4,0,0,0,0,0,0
"873","Cody Barton",8,2,0,0,0,0,2,0
"874","Cody Barton",9,3,0,0,1,0,0,0
"875","Cole Holcomb",1,3,0,0,0,0,3,0
"876","Cole Holcomb",2,3,0,0,0,0,7,0
"877","Cole Holcomb",3,5,0,0,2,0,4,0
"878","Cole Holcomb",4,4,0,0,1,1,3,0
"879","Cole Holcomb",5,11,1,0,0,1,5,0
"880","Cole Holcomb",6,6,0,0,1,0,5,0
"881","Cole Holcomb",7,6,0,0,0,2,5,0
"882","Cordale Flott",2,1,0,0,2,0,0,0
"883","Cordale Flott",3,3,0,0,1,1,1,0
"884","Corey Peters",5,2,0,0,0,0,2,0
"885","Corey Peters",7,0,0,0,0,0,1,0
"886","Corey Peters",9,0,0,0,0,0,1,0
"887","Cornell Armstrong",7,7,0,0,0,0,2,0
"888","Cornell Armstrong",8,3,0,0,1,0,0,0
"889","Cornell Armstrong",9,5,0,0,0,0,4,0
"890","Cory Littleton",1,1,0,0,1,0,1,0
"891","Cory Littleton",2,1,0,0,0,0,1,0
"892","Cory Littleton",3,1,0,0,0,0,1,0
"893","Cory Littleton",4,1,0,0,0,0,2,0
"894","Cory Littleton",5,1,0,0,2,0,3,0
"895","Cory Littleton",6,6,0,0,0,0,3,0
"896","Cory Littleton",7,1,0,0,0,0,1,0
"897","Cory Littleton",8,1,0,0,1,0,0,0
"898","Cory Littleton",9,1,0,0,0,0,0,0
"899","D.J. Davidson",1,1,0,0,0,0,1,0
"900","D.J. Davidson",2,0,0,0,1,0,1,0
"901","D.J. Davidson",4,1,0,0,0,0,0,0
"902","D.J. Jones",1,3,0,0,1,0,1,0
"903","D.J. Jones",2,2,0,0,0,1,1,0
"904","D.J. Jones",4,1,1,0,1,0,1,0
"905","D.J. Jones",5,3,0,0,0,1,1,0
"906","D.J. Jones",6,1,0,0,1,0,1,0
"907","D.J. Jones",7,2,0,0,0,0,1,0
"908","D.J. Jones",8,2,0,0,0,0,1,0
"909","D.J. Reader",1,1,0,0,0,0,1,0
"910","D.J. Reader",2,5,0,0,0,0,0,0
"911","D.J. Reader",3,1,0,0,0,0,1,0
"912","D.J. Reed",1,2,0,1,0,0,0,0
"913","D.J. Reed",2,5,0,0,2,2,0,0
"914","D.J. Reed",3,2,0,0,0,0,0,0
"915","D.J. Reed",4,4,0,0,1,0,0,0
"916","D.J. Reed",5,5,0,0,0,0,0,0
"917","D.J. Reed",6,3,0,0,1,0,0,0
"918","D.J. Reed",7,7,0,0,0,1,0,0
"919","D.J. Reed",8,5,0,0,1,0,3,0
"920","D.J. Reed",9,1,0,0,0,0,3,0
"921","D.J. Wonnum",1,1,0,0,0,0,0,0
"922","D.J. Wonnum",2,1,0,0,0,0,0,0
"923","D.J. Wonnum",3,1,0,0,0,0,0,0
"924","D.J. Wonnum",4,4,1,0,1,0,2,0
"925","D.J. Wonnum",5,1,0,0,0,0,0,0
"926","D.J. Wonnum",8,3,0,0,1,0,0,0
"927","DaQuan Jones",1,1,0,0,0,0,2,0
"928","DaQuan Jones",2,1,0,0,1,0,0,0
"929","DaQuan Jones",3,1,0,0,0,0,2,0
"930","DaQuan Jones",4,0,0,0,0,0,1,0
"931","DaQuan Jones",5,2,0,0,0,0,0,0
"932","DaQuan Jones",6,2,0,0,0,0,0,0
"933","DaQuan Jones",8,1,0,0,0,0,2,0
"934","DaQuan Jones",9,0,0,0,1,0,1,0
"935","Dalvin Tomlinson",2,2,0,0,1,0,3,0
"936","Dalvin Tomlinson",3,1,0,0,0,0,3,0
"937","Dalvin Tomlinson",4,0,0,0,1,0,3,0
"938","Dalvin Tomlinson",5,0,0,0,1,0,1,0
"939","Dalvin Tomlinson",6,0,0,0,1,0,1,0
"940","Dalvin Tomlinson",8,1,0,0,0,0,1,0
"941","Damar Hamlin",3,3,1,0,1,0,0,0
"942","Damar Hamlin",4,9,0,0,4,1,1,0
"943","Damar Hamlin",5,7,1,0,0,1,1,0
"944","Damar Hamlin",6,8,0,0,1,0,0,0
"945","Damar Hamlin",8,4,0,0,0,0,6,0
"946","Damar Hamlin",9,7,0,0,0,1,4,0
"947","Damarion Williams",2,3,0,0,0,1,1,0
"948","Damarion Williams",3,1,0,0,0,0,0,0
"949","Damarion Williams",5,3,1,0,1,1,1,0
"950","Damarion Williams",6,3,0,0,0,0,0,0
"951","Damarion Williams",7,1,0,0,1,1,1,0
"952","Damarion Williams",8,1,0,0,1,0,4,0
"953","Damarion Williams",9,0,0,0,0,0,1,0
"954","Damarri Mathis",2,6,0,0,0,2,0,0
"955","Damarri Mathis",4,1,1,0,0,1,0,1
"956","Damarri Mathis",5,6,0,0,2,1,0,0
"957","Damarri Mathis",6,4,0,0,4,0,1,0
"958","Damarri Mathis",7,4,0,0,0,0,1,0
"959","Damarri Mathis",8,3,0,0,1,0,1,0
"960","Damien Wilson",1,2,0,0,1,0,2,0
"961","Damien Wilson",2,1,0,0,0,0,1,0
"962","Damien Wilson",4,1,0,0,1,0,1,0
"963","Damien Wilson",5,6,2,1,1,1,3,1
"964","Damien Wilson",6,1,0,0,0,0,1,0
"965","Damien Wilson",7,1,0,0,0,0,1,0
"966","Damien Wilson",8,1,0,0,0,0,1,0
"967","Damien Wilson",9,3,0,0,1,0,0,0
"968","Damone Clark",8,0,0,0,0,0,4,0
"969","Dane Belton",2,4,0,0,1,0,0,0
"970","Dane Belton",3,0,0,0,0,0,1,0
"971","Dane Belton",4,2,1,0,0,0,1,0
"972","Dane Belton",5,0,0,0,0,0,1,0
"973","Dane Belton",6,5,0,0,1,0,1,0
"974","Dane Belton",7,1,0,0,0,0,0,0
"975","Dane Jackson",1,4,0,0,0,0,1,0
"976","Dane Jackson",2,2,0,0,0,0,1,0
"977","Dane Jackson",4,3,0,0,2,0,0,0
"978","Dane Jackson",5,6,0,0,1,0,0,0
"979","Dane Jackson",6,2,0,0,2,0,0,0
"980","Dane Jackson",8,3,0,0,1,0,0,0
"981","Dane Jackson",9,3,0,0,1,1,3,0
"982","Daniel Ekuale",3,1,0,0,0,0,0,0
"983","Daniel Ekuale",4,0,0,0,0,0,1,0
"984","Daniel Ekuale",5,1,0,0,0,0,0,0
"985","Daniel Ekuale",6,2,0,0,0,0,0,0
"986","Daniel Ekuale",7,0,0,0,1,0,0,0
"987","Daniel Wise",1,0,0,0,0,0,1,0
"988","Daniel Wise",2,0,0,0,0,0,1,0
"989","Danielle Hunter",2,3,0,0,1,0,2,0
"990","Danielle Hunter",3,3,1,0,1,1,0,0
"991","Danielle Hunter",4,3,0,0,1,0,1,0
"992","Danielle Hunter",5,4,1,0,1,0,1,0
"993","Danielle Hunter",6,4,1,0,0,0,1,0
"994","Danielle Hunter",8,1,1,0,1,0,1,0
"995","Danielle Hunter",9,2,0,0,1,0,3,0
"996","Danny Johnson",9,2,0,0,0,0,2,0
"997","Dante Fowler",2,0,0,0,0,0,1,0
"998","Dante Fowler",3,1,1,0,0,0,0,0
"999","Dante Fowler",5,0,0,0,0,0,1,0
"1000","Dante Fowler",6,1,0,0,0,0,0,0
"1001","Dante Fowler",7,2,0,0,1,0,0,0
"1002","Dante Fowler",8,4,1,0,1,1,0,0
